"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Dec-2012","EQ","4,800.10","4,860.00","4,650.00","4,806.60","4,848.95","4,827.60","4,801.57","5,544.45","3,925.00",14396,"69,123,381.55",2184
"10-Dec-2012","EQ","4,875.80","4,875.80","4,776.00","4,827.50","4,810.00","4,806.60","4,805.33","5,544.45","3,925.00",13085,"62,877,703.40",3269
"07-Dec-2012","EQ","4,840.00","4,840.00","4,800.00","4,813.40","4,825.00","4,827.50","4,825.28","5,544.45","3,925.00",31715,"153,033,662.10",2851
"06-Dec-2012","EQ","4,838.00","4,864.00","4,782.20","4,815.45","4,810.00","4,813.40","4,819.79","5,544.45","3,925.00",6236,"30,056,214.25",1698
"05-Dec-2012","EQ","4,794.00","4,840.00","4,794.00","4,781.10","4,810.00","4,815.45","4,810.79","5,544.45","3,925.00",7535,"36,249,294.85",1821
"04-Dec-2012","EQ","4,738.00","4,790.00","4,707.05","4,687.85","4,777.00","4,781.10","4,771.49","5,544.45","3,925.00",14084,"67,201,663.95",5859
"03-Dec-2012","EQ","4,849.90","4,849.90","4,655.65","4,767.40","4,700.00","4,687.85","4,718.81","5,544.45","3,925.00",17270,"81,493,867.70",5432
"30-Nov-2012","EQ","4,774.90","4,900.00","4,630.00","4,747.65","4,800.00","4,767.40","4,739.82","5,544.45","3,925.00",46425,"220,046,121.95",6345
"29-Nov-2012","EQ","4,676.40","5,544.45","4,630.15","4,620.40","4,675.00","4,747.65","4,761.64","5,544.45","3,925.00",38059,"181,223,386.65",7157
"27-Nov-2012","EQ","4,689.00","4,689.00","4,600.00","4,599.75","4,638.90","4,620.40","4,639.15","5,429.00","3,925.00",12251,"56,834,243.25",2261
"26-Nov-2012","EQ","4,630.00","4,710.00","4,583.00","4,619.55","4,583.00","4,599.75","4,652.30","5,429.00","3,925.00",17469,"81,270,995.35",5722
"23-Nov-2012","EQ","4,586.00","4,629.90","4,580.00","4,620.10","4,620.00","4,619.55","4,604.23","5,429.00","3,925.00",22522,"103,696,556.65",1453
"22-Nov-2012","EQ","4,627.05","4,645.45","4,583.35","4,627.40","4,619.50","4,620.10","4,620.08","5,429.00","3,925.00",24653,"113,898,822.05",1955
"21-Nov-2012","EQ","4,620.00","4,644.00","4,599.95","4,609.40","4,630.00","4,627.40","4,624.78","5,429.00","3,925.00",27333,"126,409,176.95",1372
"20-Nov-2012","EQ","4,650.00","4,650.00","4,598.00","4,599.20","4,624.00","4,609.40","4,608.47","5,429.00","3,925.00",40332,"185,868,763.15",3681
"19-Nov-2012","EQ","4,650.00","4,847.70","4,575.00","4,724.65","4,590.05","4,599.20","4,655.83","5,429.00","3,925.00",52134,"242,727,296.75",1752
"16-Nov-2012","EQ","4,714.00","4,763.95","4,710.85","4,720.05","4,730.00","4,724.65","4,722.78","5,429.00","3,925.00",10664,"50,363,763.80",781
"15-Nov-2012","EQ","4,785.00","4,785.00","4,713.00","4,792.65","4,728.80","4,720.05","4,733.12","5,429.00","3,925.00",27025,"127,912,502.55",3492
"13-Nov-2012","EQ","4,800.00","4,848.00","4,760.00","4,802.65","4,823.00","4,792.65","4,784.46","5,429.00","3,925.00",4193,"20,061,257.50",654
"12-Nov-2012","EQ","4,870.00","4,900.00","4,799.95","4,863.55","4,811.00","4,802.65","4,825.02","5,429.00","3,925.00",5069,"24,458,004.65",1412
"09-Nov-2012","EQ","4,899.95","4,920.00","4,850.00","4,892.80","4,865.00","4,863.55","4,872.79","5,429.00","3,925.00",7950,"38,738,648.70",1660
"08-Nov-2012","EQ","4,820.00","4,915.50","4,820.00","4,857.25","4,890.00","4,892.80","4,892.13","5,429.00","3,925.00",12260,"59,977,561.95",4081
"07-Nov-2012","EQ","4,869.90","4,886.00","4,839.95","4,859.80","4,860.00","4,857.25","4,871.36","5,429.00","3,925.00",32460,"158,124,470.95",2054
"06-Nov-2012","EQ","4,798.75","4,888.00","4,798.75","4,841.05","4,850.00","4,859.80","4,868.95","5,429.00","3,925.00",18470,"89,929,534.15",5596
"05-Nov-2012","EQ","4,824.95","4,849.25","4,782.50","4,780.45","4,830.00","4,841.05","4,824.87","5,429.00","3,925.00",19795,"95,508,313.50",6593
"02-Nov-2012","EQ","4,788.85","4,788.85","4,690.10","4,726.10","4,780.00","4,780.45","4,773.52","5,429.00","3,925.00",47155,"225,095,387.30",4226
"01-Nov-2012","EQ","4,698.90","4,734.80","4,640.20","4,700.10","4,729.90","4,726.10","4,711.10","5,429.00","3,925.00",9718,"45,782,438.70",3110
"31-Oct-2012","EQ","4,749.90","4,749.90","4,655.15","4,689.25","4,700.00","4,700.10","4,699.71","5,429.00","3,925.00",7162,"33,659,337.80",1114
"30-Oct-2012","EQ","4,700.00","4,700.00","4,650.00","4,672.50","4,690.00","4,689.25","4,670.31","5,429.00","3,925.00",31953,"149,230,573.10",1645
"29-Oct-2012","EQ","4,674.90","4,700.00","4,649.95","4,651.90","4,670.00","4,672.50","4,673.84","5,429.00","3,925.00",6246,"29,192,834.35",2226
"26-Oct-2012","EQ","4,680.00","4,700.00","4,650.00","4,687.95","4,650.00","4,651.90","4,666.88","5,429.00","3,925.00",13517,"63,082,225.10",1181
"25-Oct-2012","EQ","4,734.00","4,734.00","4,652.35","4,669.60","4,682.50","4,687.95","4,681.45","5,429.00","3,925.00",10159,"47,558,875.20",3025
"23-Oct-2012","EQ","4,758.00","4,770.05","4,660.00","4,766.30","4,670.00","4,669.60","4,716.74","5,429.00","3,925.00",32247,"152,100,694.10",2729
"22-Oct-2012","EQ","4,768.80","4,794.00","4,663.30","4,768.80","4,758.00","4,766.30","4,766.70","5,429.00","3,925.00",5131,"24,457,947.45",1213
"19-Oct-2012","EQ","4,700.00","4,785.95","4,700.00","4,741.25","4,785.00","4,768.80","4,731.48","5,429.00","3,925.00",42975,"203,335,447.55",1780
"18-Oct-2012","EQ","4,760.00","4,784.50","4,728.95","4,760.25","4,735.35","4,741.25","4,750.77","5,429.00","3,925.00",8098,"38,471,767.80",1643
"17-Oct-2012","EQ","4,765.60","4,800.00","4,740.00","4,765.60","4,762.00","4,760.25","4,758.67","5,429.00","3,925.00",4920,"23,412,673.00",1108
"16-Oct-2012","EQ","4,699.90","4,799.00","4,699.85","4,695.60","4,769.95","4,765.60","4,746.42","5,429.00","3,925.00",21940,"104,136,502.25",5325
"15-Oct-2012","EQ","4,675.00","4,720.00","4,649.95","4,680.25","4,680.00","4,695.60","4,684.14","5,429.00","3,925.00",24248,"113,581,126.00",1731
"12-Oct-2012","EQ","4,560.00","4,695.00","4,526.30","4,646.15","4,681.20","4,680.25","4,670.71","5,429.00","3,925.00",23494,"109,733,692.75",3173
"11-Oct-2012","EQ","4,655.00","5,429.00","4,616.15","4,640.40","4,650.15","4,646.15","4,694.86","5,429.00","3,925.00",25306,"118,808,034.50",2587
"10-Oct-2012","EQ","4,626.00","4,674.00","4,600.00","4,630.50","4,640.00","4,640.40","4,632.65","5,024.00","3,925.00",11007,"50,991,554.55",1353
"09-Oct-2012","EQ","4,633.95","4,670.00","4,605.00","4,602.15","4,634.00","4,630.50","4,637.76","5,024.00","3,925.00",29262,"135,710,067.20",1798
"08-Oct-2012","EQ","4,600.00","4,615.00","4,505.00","4,599.50","4,600.00","4,602.15","4,599.28","5,024.00","3,925.00",61737,"283,945,909.45",1546
"05-Oct-2012","EQ","4,586.00","4,610.00","4,580.10","4,586.05","4,586.70","4,599.50","4,604.11","5,024.00","3,925.00",55826,"257,029,137.00",3683
"04-Oct-2012","EQ","4,542.00","4,600.00","4,490.00","4,557.90","4,594.90","4,586.05","4,588.21","5,024.00","3,925.00",40826,"187,318,106.95",2596
"03-Oct-2012","EQ","4,435.55","4,570.00","4,372.90","4,435.55","4,550.00","4,557.90","4,519.36","5,024.00","3,925.00",35246,"159,289,516.20",5140
"01-Oct-2012","EQ","4,438.80","4,450.00","4,407.50","4,401.95","4,440.00","4,435.55","4,434.96","5,024.00","3,925.00",20435,"90,628,369.25",2482
"28-Sep-2012","EQ","4,314.00","4,433.00","4,308.00","4,324.40","4,425.00","4,401.95","4,394.34","5,024.00","3,925.00",41764,"183,525,228.00",4580
"27-Sep-2012","EQ","4,378.85","4,378.85","4,300.00","4,344.20","4,303.70","4,324.40","4,323.00","5,024.00","3,925.00",39145,"169,223,922.55",3355
"26-Sep-2012","EQ","4,335.00","4,389.00","4,335.00","4,350.60","4,345.10","4,344.20","4,357.73","5,024.00","3,925.00",11830,"51,551,920.25",2501
"25-Sep-2012","EQ","4,344.00","4,374.00","4,320.00","4,352.25","4,355.00","4,350.60","4,352.86","5,024.00","3,925.00",8835,"38,457,531.60",2044
"24-Sep-2012","EQ","4,370.05","4,390.00","4,325.00","4,354.10","4,351.15","4,352.25","4,353.71","5,024.00","3,925.00",12189,"53,067,342.35",1692
"21-Sep-2012","EQ","4,388.80","4,394.95","4,348.00","4,360.25","4,369.95","4,354.10","4,374.21","5,024.00","3,925.00",35233,"154,116,663.50",3540
"20-Sep-2012","EQ","4,400.00","4,428.90","4,351.00","4,400.80","4,369.00","4,360.25","4,374.63","5,024.00","3,925.00",32753,"143,282,299.65",4075
"18-Sep-2012","EQ","4,436.00","4,465.00","4,400.00","4,461.90","4,405.00","4,400.80","4,421.31","5,024.00","3,925.00",22475,"99,368,970.45",2963
"17-Sep-2012","EQ","4,489.40","4,529.95","4,443.00","4,489.40","4,459.00","4,461.90","4,455.87","5,024.00","3,925.00",72209,"321,753,911.95",3469
"14-Sep-2012","EQ","4,555.00","4,614.95","4,467.00","4,535.30","4,485.00","4,489.40","4,499.02","5,024.00","3,925.00",26678,"120,024,772.55",4718
"13-Sep-2012","EQ","4,634.90","4,634.90","4,500.00","4,574.35","4,546.20","4,535.30","4,526.13","5,024.00","3,925.00",9241,"41,825,998.05",2420
"12-Sep-2012","EQ","4,558.95","4,605.80","4,519.95","4,519.35","4,575.00","4,574.35","4,573.58","5,024.00","3,925.00",9928,"45,406,521.40",1863
"11-Sep-2012","EQ","4,646.70","4,646.70","4,501.00","4,589.70","4,535.00","4,519.35","4,548.13","5,024.00","3,925.00",11481,"52,217,068.90",2433
"10-Sep-2012","EQ","4,621.00","4,640.00","4,580.00","4,654.15","4,583.00","4,589.70","4,602.03","5,024.00","3,925.00",14107,"64,920,773.40",3353
"08-Sep-2012","EQ","4,600.55","4,669.90","4,600.55","4,602.80","4,669.90","4,654.15","4,644.64","5,024.00","3,925.00",1729,"8,030,582.25",312
"07-Sep-2012","EQ","4,676.80","4,676.80","4,575.00","4,603.85","4,649.00","4,602.80","4,602.06","5,024.00","3,925.00",119460,"549,761,517.45",3424
"06-Sep-2012","EQ","4,550.05","4,640.00","4,550.05","4,599.25","4,620.00","4,603.85","4,603.81","5,024.00","3,925.00",31120,"143,270,685.95",3736
"05-Sep-2012","EQ","4,621.00","4,635.00","4,580.00","4,621.90","4,600.00","4,599.25","4,602.57","5,024.00","3,925.00",24993,"115,032,084.35",2377
"04-Sep-2012","EQ","4,648.00","4,678.95","4,595.00","4,593.25","4,603.55","4,621.90","4,612.72","5,024.00","3,925.00",11094,"51,173,511.05",3129
"03-Sep-2012","EQ","4,600.00","4,648.95","4,584.95","4,635.30","4,605.00","4,593.25","4,598.40","5,024.00","3,925.00",23415,"107,671,536.75",3575
"31-Aug-2012","EQ","4,669.65","4,704.00","4,610.00","4,669.65","4,635.00","4,635.30","4,639.90","5,024.00","3,925.00",54236,"251,649,856.70",6551
"30-Aug-2012","EQ","4,696.75","4,706.75","4,610.10","4,701.05","4,692.40","4,669.65","4,677.46","5,024.00","3,925.00",11821,"55,292,289.25",2483
"29-Aug-2012","EQ","4,714.95","4,719.00","4,648.00","4,721.95","4,684.30","4,701.05","4,688.81","5,024.00","3,925.00",10568,"49,551,318.30",1878
"28-Aug-2012","EQ","4,753.75","4,753.75","4,644.00","4,732.75","4,731.00","4,721.95","4,705.77","5,024.00","3,925.00",12895,"60,680,897.65",2941
"27-Aug-2012","EQ","4,710.30","4,759.90","4,635.00","4,710.30","4,750.00","4,732.75","4,720.25","5,024.00","3,925.00",12529,"59,140,043.05",1887
"24-Aug-2012","EQ","4,500.00","4,750.00","4,500.00","4,688.05","4,720.00","4,710.30","4,687.06","5,024.00","3,925.00",21063,"98,723,528.95",4312
"23-Aug-2012","EQ","4,591.05","4,709.00","4,588.00","4,590.75","4,696.00","4,688.05","4,675.35","5,024.00","3,925.00",30033,"140,414,781.60",5924
"22-Aug-2012","EQ","4,591.00","4,618.95","4,565.00","4,591.90","4,591.00","4,590.75","4,589.93","5,024.00","3,925.00",41989,"192,726,774.25",1136
"21-Aug-2012","EQ","4,443.00","4,633.80","4,435.00","4,460.65","4,599.00","4,591.90","4,540.95","5,024.00","3,925.00",36645,"166,403,030.20",3614
"17-Aug-2012","EQ","4,428.05","4,479.00","4,428.05","4,441.90","4,450.10","4,460.65","4,454.65","5,024.00","3,925.00",80663,"359,325,317.30",1280
"16-Aug-2012","EQ","4,426.00","4,455.00","4,420.00","4,452.45","4,446.00","4,441.90","4,437.70","5,024.00","3,925.00",16158,"71,704,316.00",2627
"14-Aug-2012","EQ","4,425.00","4,463.90","4,401.00","4,434.00","4,450.05","4,452.45","4,444.96","5,024.00","3,925.00",21658,"96,269,044.00",1791
"13-Aug-2012","EQ","4,473.35","4,473.35","4,400.50","4,399.10","4,449.00","4,434.00","4,422.41","5,024.00","3,925.00",2837,"12,546,386.65",943
"10-Aug-2012","EQ","4,469.00","4,473.90","4,390.00","4,456.35","4,391.70","4,399.10","4,416.32","5,024.00","3,925.00",40789,"180,137,458.60",2987
"09-Aug-2012","EQ","4,453.00","4,464.40","4,400.40","4,409.40","4,463.15","4,456.35","4,448.45","5,024.00","3,925.00",7650,"34,030,635.15",3253
"08-Aug-2012","EQ","4,475.00","4,475.00","4,400.00","4,459.25","4,409.10","4,409.40","4,416.16","5,024.00","3,925.00",12893,"56,937,542.80",2084
"07-Aug-2012","EQ","4,422.75","4,485.95","4,400.35","4,400.60","4,451.00","4,459.25","4,446.26","5,024.00","3,925.00",43301,"192,527,316.30",2674
"06-Aug-2012","EQ","4,400.00","4,430.50","4,375.00","4,370.60","4,398.25","4,400.60","4,410.48","5,024.00","3,925.00",11823,"52,145,070.40",2075
"03-Aug-2012","EQ","4,400.00","4,443.95","4,350.00","4,399.85","4,379.70","4,370.60","4,368.23","5,024.00","3,925.00",30596,"133,650,441.10",6243
"02-Aug-2012","EQ","4,495.90","4,527.80","4,365.20","4,422.40","4,400.05","4,399.85","4,402.53","5,024.00","3,925.00",42869,"188,732,230.80",3024
"01-Aug-2012","EQ","4,475.00","4,491.85","4,418.00","4,478.65","4,421.00","4,422.40","4,433.97","5,024.00","3,925.00",17334,"76,858,436.45",3818
"31-Jul-2012","EQ","4,500.00","4,518.90","4,460.05","4,504.60","4,480.00","4,478.65","4,479.52","5,024.00","3,925.00",5756,"25,784,098.75",1524
"30-Jul-2012","EQ","4,457.00","4,540.00","4,431.50","4,456.70","4,481.00","4,504.60","4,506.51","5,024.00","3,925.00",22522,"101,495,655.15",2973
"27-Jul-2012","EQ","4,470.95","4,489.50","4,438.00","4,438.00","4,458.00","4,456.70","4,468.75","5,024.00","3,925.00",6809,"30,427,714.10",1644
"26-Jul-2012","EQ","4,465.40","4,480.00","4,430.00","4,450.05","4,440.00","4,438.00","4,454.41","5,024.00","3,925.00",12285,"54,722,477.60",1494
"25-Jul-2012","EQ","4,416.70","4,475.00","4,416.70","4,450.65","4,436.55","4,450.05","4,448.81","5,024.00","3,925.00",11027,"49,057,058.85",1587
"24-Jul-2012","EQ","4,476.30","4,485.00","4,426.10","4,464.10","4,450.00","4,450.65","4,460.88","5,024.00","3,925.00",12070,"53,842,864.90",2831
"23-Jul-2012","EQ","4,464.60","4,531.00","4,450.00","4,514.85","4,468.60","4,464.10","4,464.55","5,024.00","3,925.00",8784,"39,216,602.25",3669
"20-Jul-2012","EQ","4,484.65","4,539.00","4,483.65","4,485.00","4,510.00","4,514.85","4,522.95","5,024.00","3,925.00",14460,"65,401,874.45",1737
"19-Jul-2012","EQ","4,545.00","4,545.00","4,479.00","4,502.35","4,485.00","4,485.00","4,489.86","5,024.00","3,925.00",10767,"48,342,338.95",703
"18-Jul-2012","EQ","4,503.50","4,509.00","4,475.00","4,498.70","4,500.00","4,502.35","4,499.02","5,024.00","3,925.00",2765,"12,439,788.95",573
"17-Jul-2012","EQ","4,529.00","4,545.95","4,465.00","4,525.15","4,495.00","4,498.70","4,507.54","5,024.00","3,925.00",5396,"24,322,693.70",1076
"16-Jul-2012","EQ","4,452.30","4,531.00","4,452.30","4,482.65","4,525.00","4,525.15","4,518.30","5,024.00","3,925.00",16561,"74,827,533.25",1264
"13-Jul-2012","EQ","4,482.00","4,520.00","4,450.00","4,503.15","4,482.00","4,482.65","4,508.48","5,024.00","3,925.00",70984,"320,029,729.60",2300
"12-Jul-2012","EQ","4,524.00","4,524.00","4,470.05","4,496.55","4,509.75","4,503.15","4,499.90","5,024.00","3,925.00",21316,"95,919,833.60",4144
"11-Jul-2012","EQ","4,450.15","4,509.00","4,445.00","4,464.35","4,498.80","4,496.55","4,483.31","5,024.00","3,925.00",20268,"90,867,754.35",2739
"10-Jul-2012","EQ","4,419.00","4,478.70","4,419.00","4,420.65","4,465.00","4,464.35","4,458.28","5,024.00","3,925.00",32964,"146,962,848.50",2048
"09-Jul-2012","EQ","4,437.00","4,478.00","4,410.00","4,437.20","4,422.00","4,420.65","4,435.77","5,024.00","3,925.00",11624,"51,561,373.55",2012
"06-Jul-2012","EQ","4,450.00","4,470.00","4,420.00","4,459.75","4,449.00","4,437.20","4,438.71","5,024.00","3,925.00",29078,"129,068,860.35",4877
"05-Jul-2012","EQ","4,476.10","4,500.00","4,455.00","4,475.50","4,459.90","4,459.75","4,486.56","5,024.00","3,925.00",48268,"216,557,298.70",1866
"04-Jul-2012","EQ","4,541.35","4,552.55","4,470.05","4,536.05","4,475.00","4,475.50","4,480.29","5,024.00","3,925.00",82730,"370,654,291.15",2118
"03-Jul-2012","EQ","4,560.00","4,562.45","4,515.15","4,536.75","4,538.00","4,536.05","4,536.83","5,024.00","3,925.00",58414,"265,014,526.85",2139
"02-Jul-2012","EQ","4,567.00","4,640.00","4,527.50","4,539.05","4,527.50","4,536.75","4,558.12","5,024.00","3,925.00",8720,"39,746,777.80",2198
"29-Jun-2012","EQ","4,502.70","4,555.00","4,490.15","4,499.55","4,550.90","4,539.05","4,519.16","5,024.00","3,879.00",49289,"222,744,866.50",6560
"28-Jun-2012","EQ","4,570.00","4,570.00","4,475.00","4,499.80","4,505.00","4,499.55","4,499.79","5,024.00","3,879.00",33881,"152,457,408.05",2395
"27-Jun-2012","EQ","4,575.00","4,575.00","4,488.00","4,478.00","4,495.00","4,499.80","4,506.55","5,024.00","3,879.00",40568,"182,821,825.25",1716
"26-Jun-2012","EQ","4,580.00","4,580.00","4,460.50","4,499.90","4,480.30","4,478.00","4,477.26","5,024.00","3,879.00",12979,"58,110,311.75",3806
"25-Jun-2012","EQ","4,485.00","4,547.30","4,475.10","4,515.10","4,500.00","4,499.90","4,505.96","5,024.00","3,879.00",6231,"28,076,648.00",1695
"22-Jun-2012","EQ","4,590.00","4,620.00","4,450.00","4,479.85","4,520.00","4,515.10","4,527.55","5,024.00","3,855.00",12137,"54,950,898.05",2472
"21-Jun-2012","EQ","4,482.05","4,610.00","4,470.00","4,590.70","4,485.25","4,479.85","4,497.49","5,024.00","3,855.00",52154,"234,562,332.65",5521
"20-Jun-2012","EQ","4,560.00","4,619.95","4,550.80","4,590.95","4,580.00","4,590.70","4,593.74","5,024.00","3,855.00",19241,"88,388,149.40",3635
"19-Jun-2012","EQ","4,482.05","4,597.00","4,482.05","4,515.20","4,596.00","4,590.95","4,573.72","5,024.00","3,855.00",12320,"56,348,264.90",5250
"18-Jun-2012","EQ","4,543.90","4,580.00","4,500.00","4,511.55","4,518.00","4,515.20","4,530.37","5,024.00","3,855.00",5267,"23,861,445.25",1780
"15-Jun-2012","EQ","4,548.00","4,548.00","4,502.00","4,541.40","4,534.00","4,511.55","4,515.59","5,024.00","3,855.00",47769,"215,705,203.85",4299
"14-Jun-2012","EQ","4,528.00","4,564.45","4,500.25","4,526.45","4,560.00","4,541.40","4,537.53","5,024.00","3,855.00",14040,"63,706,935.40",5239
"13-Jun-2012","EQ","4,466.50","4,555.70","4,466.45","4,466.60","4,525.70","4,526.45","4,526.58","5,024.00","3,855.00",19660,"88,992,583.75",4399
"12-Jun-2012","EQ","4,498.95","4,526.00","4,457.80","4,487.35","4,467.00","4,466.60","4,474.85","5,024.00","3,855.00",25789,"115,401,857.90",9038
"11-Jun-2012","EQ","4,516.90","4,553.95","4,454.00","4,516.60","4,495.00","4,487.35","4,485.46","5,024.00","3,855.00",19199,"86,116,355.70",4657
"08-Jun-2012","EQ","4,547.95","4,575.00","4,490.00","4,548.15","4,519.95","4,516.60","4,515.66","5,024.00","3,855.00",12198,"55,082,060.70",2521
"07-Jun-2012","EQ","4,594.75","4,594.75","4,462.40","4,547.05","4,550.00","4,548.15","4,534.65","5,024.00","3,855.00",12133,"55,018,936.25",2959
"06-Jun-2012","EQ","4,520.00","4,590.00","4,520.00","4,535.25","4,550.00","4,547.05","4,546.23","5,024.00","3,855.00",15729,"71,507,629.30",3542
"05-Jun-2012","EQ","4,520.00","4,571.50","4,520.00","4,546.00","4,540.00","4,535.25","4,546.05","5,024.00","3,855.00",20089,"91,325,522.50",2554
"04-Jun-2012","EQ","4,579.00","4,583.00","4,519.95","4,583.45","4,550.00","4,546.00","4,551.09","5,024.00","3,855.00",9833,"44,750,881.70",1702
"01-Jun-2012","EQ","4,545.00","4,600.00","4,463.35","4,505.20","4,570.00","4,583.45","4,566.91","5,024.00","3,855.00",20022,"91,438,700.30",4401
"31-May-2012","EQ","4,554.00","4,554.00","4,440.95","4,464.35","4,486.20","4,505.20","4,496.28","5,024.00","3,855.00",27370,"123,063,081.15",3108
"30-May-2012","EQ","4,568.95","4,568.95","4,421.00","4,539.55","4,475.05","4,464.35","4,467.59","5,024.00","3,855.00",31710,"141,667,195.25",10561
"29-May-2012","EQ","4,572.00","4,574.00","4,526.00","4,536.35","4,528.00","4,539.55","4,547.67","5,024.00","3,855.00",15770,"71,716,786.90",2803
"28-May-2012","EQ","4,500.00","4,574.95","4,500.00","4,528.60","4,545.05","4,536.35","4,525.68","5,024.00","3,855.00",16742,"75,768,928.85",1850
"25-May-2012","EQ","4,560.00","4,613.95","4,515.10","4,551.95","4,529.00","4,528.60","4,563.23","5,024.00","3,855.00",17751,"81,001,854.15",1538
"24-May-2012","EQ","4,552.50","4,650.00","4,525.00","4,616.50","4,533.00","4,551.95","4,560.82","5,024.00","3,855.00",14387,"65,616,474.55",2740
"23-May-2012","EQ","4,717.95","4,718.00","4,600.00","4,693.50","4,614.95","4,616.50","4,645.65","5,024.00","3,855.00",5826,"27,065,570.55",1093
"22-May-2012","EQ","4,675.05","4,727.45","4,675.00","4,681.10","4,695.00","4,693.50","4,698.13","5,024.00","3,855.00",59979,"281,789,238.00",633
"21-May-2012","EQ","4,714.90","4,750.00","4,672.05","4,699.80","4,697.00","4,681.10","4,695.23","5,024.00","3,855.00",12064,"56,643,269.35",2459
"18-May-2012","EQ","4,699.45","4,725.00","4,615.40","4,707.40","4,723.00","4,699.80","4,688.64","5,024.00","3,855.00",22494,"105,466,327.80",3692
"17-May-2012","EQ","4,561.55","4,725.10","4,561.55","4,561.55","4,688.00","4,707.40","4,684.97","5,024.00","3,855.00",37451,"175,456,685.30",5646
"16-May-2012","EQ","4,627.05","4,627.05","4,549.35","4,627.45","4,565.00","4,561.55","4,562.59","5,024.00","3,855.00",6081,"27,745,097.55",1936
"15-May-2012","EQ","4,659.95","4,660.00","4,610.00","4,664.50","4,610.00","4,627.45","4,635.23","5,024.00","3,855.00",14425,"66,863,232.00",2983
"14-May-2012","EQ","4,559.00","4,700.00","4,511.15","4,559.45","4,680.10","4,664.50","4,597.31","5,024.00","3,855.00",17704,"81,390,830.60",1423
"11-May-2012","EQ","4,525.00","4,580.00","4,490.10","4,502.50","4,580.00","4,559.45","4,514.41","5,024.00","3,855.00",9575,"43,225,474.30",1107
"10-May-2012","EQ","4,496.00","4,550.00","4,449.00","4,444.80","4,531.00","4,502.50","4,485.68","5,024.00","3,855.00",20515,"92,023,671.10",3014
"09-May-2012","EQ","4,509.00","4,547.00","4,420.00","4,488.80","4,449.90","4,444.80","4,450.23","5,024.00","3,855.00",263586,"1,173,019,477.30",2425
"08-May-2012","EQ","4,599.00","4,600.00","4,401.00","4,576.10","4,530.00","4,488.80","4,555.47","5,024.00","3,855.00",19378,"88,275,859.15",1907
"07-May-2012","EQ","4,594.90","4,595.00","4,515.50","4,568.40","4,568.10","4,576.10","4,574.80","5,024.00","3,855.00",15976,"73,086,933.00",1576
"04-May-2012","EQ","4,580.05","4,697.30","4,530.00","4,613.65","4,545.00","4,568.40","4,596.01","5,024.00","3,850.40",194740,"895,027,187.25",2377
"03-May-2012","EQ","4,632.00","4,664.40","4,582.20","4,622.70","4,609.40","4,613.65","4,636.07","5,024.00","3,850.40",39582,"183,504,785.10",3702
"02-May-2012","EQ","4,699.95","4,725.00","4,581.00","4,674.15","4,582.00","4,622.70","4,658.60","5,024.00","3,850.40",150422,"700,755,302.85",4644
"30-Apr-2012","EQ","4,700.10","4,719.75","4,655.00","4,709.35","4,677.00","4,674.15","4,682.03","5,024.00","3,850.40",6985,"32,703,980.70",1430
"28-Apr-2012","EQ","4,650.00","4,750.00","4,650.00","4,696.05","4,692.00","4,709.35","4,713.70","5,024.00","3,792.00",1218,"5,741,284.15",207
"27-Apr-2012","EQ","4,743.90","4,778.50","4,670.00","4,735.15","4,682.00","4,696.05","4,699.83","5,024.00","3,792.00",19055,"89,555,215.40",6272
"26-Apr-2012","EQ","4,935.00","4,969.95","4,714.10","4,935.70","4,736.00","4,735.15","4,764.48","5,024.00","3,792.00",43829,"208,822,514.25",10660
"25-Apr-2012","EQ","4,912.00","4,975.00","4,902.20","4,883.70","4,930.00","4,935.70","4,940.02","5,024.00","3,792.00",9828,"48,550,467.50",2334
"24-Apr-2012","EQ","4,920.00","4,941.85","4,872.00","4,882.65","4,905.00","4,883.70","4,897.13","5,024.00","3,792.00",5340,"26,150,653.45",1259
"23-Apr-2012","EQ","4,950.05","5,015.00","4,816.15","4,978.75","4,870.00","4,882.65","4,960.34","5,024.00","3,792.00",26201,"129,965,817.30",3588
"20-Apr-2012","EQ","4,851.00","4,990.15","4,851.00","4,903.90","4,978.00","4,978.75","4,972.25","5,024.00","3,705.00",25081,"124,709,080.00",2657
"19-Apr-2012","EQ","4,978.00","5,024.00","4,848.60","4,960.50","4,930.00","4,903.90","4,966.55","5,024.00","3,705.00",30863,"153,282,733.75",4856
"18-Apr-2012","EQ","4,888.00","4,994.00","4,845.00","4,828.85","4,952.10","4,960.50","4,925.89","4,994.00","3,705.00",58402,"287,681,746.80",7712
"17-Apr-2012","EQ","4,800.00","4,893.00","4,770.00","4,785.25","4,854.00","4,828.85","4,837.87","4,975.50","3,705.00",32302,"156,272,997.25",6489
"16-Apr-2012","EQ","4,922.65","4,958.70","4,751.00","4,922.65","4,788.00","4,785.25","4,866.77","4,975.50","3,705.00",41432,"201,639,957.90",3756
"13-Apr-2012","EQ","4,922.85","4,975.00","4,900.35","4,921.15","4,921.00","4,922.65","4,941.07","4,975.50","3,670.00",23103,"114,153,599.70",2518
"12-Apr-2012","EQ","4,867.45","4,975.50","4,791.60","4,867.45","4,920.00","4,921.15","4,936.60","4,975.50","3,670.00",26106,"128,874,889.90",4875
